"code_sandre";"code_cas";"libelle";"statut";"usage_principal";"nqecma";"nqema";"pnec";"dt50";"koc";"gus";"classification";"rgsiris2018";"solubilite_mgl";"hydrolyseph7";"du_2015";"du_2017";"usage_agricole";"source";"maj";"substance_id"
"6546";"20859-73-8";Phosphure d'aluminium;"";Insecticides;0.0;0.0;"0.965";"";"";"";T, T+, CMR;"";"";"";"0.08195";"0.0210843";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";877
"0";"1305-99-3";phosphure de calcium;"";Rodenticides;0.0;0.0;"";"";"";"";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";878
"0";"12057-74-8";phosphure de magnesium;"";Insecticides;0.0;0.0;"";"";"";"";T, T+, CMR;"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";879
"1665";"14816-18-3";Phoxime;non autorisé;Insecticides;0.0;0.0;"0.001";"";"";"0.905515844";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";880
"5815";"87-41-2";Phtalide;"";Fongicides;0.0;0.0;"";"";"";"";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";881
"5816";"14143-55-6";Picloram methyl ester;"";Herbicides;0.0;0.0;"";"";"";"";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";882
"1708";"1918-02-1";Piclorame;"";Herbicides;0.0;0.0;"5.5";"";"";"4.710551996";N Organique;"";"";"";"0.01964";"0.019228378";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";883
"5663";"26952-20-5";Picloram-isoctyl;non autorisé;Herbicides;0.0;0.0;"";"";"";"";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";884
"5664";"2545-60-0";Picloram-potassium;non autorisé;Herbicides;0.0;0.0;"5.5";"";"";"";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";885
"5665";"137641-05-5";Picolinafen;"";Herbicides;0.0;0.0;"0.036";"";"";-0.545376591;N Organique;"50";"0.047";stable;"0.098996";"0.098859696";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";886
"2669";"117428-22-5";Picoxystrobine;non autorisé;Fongicides;0.0;0.0;"5";"";"";"1.361818883";N Organique;"56";"3.1";inst;"0.25";"0.25";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";887
"5817";"83-26-1";Pindone;"";Rodenticides;0.0;0.0;"";"";"";"";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";888
"7057";"243973-20-8";Pinoxaden;"";Herbicides;0.0;0.0;"8.8";"";"";-0.448774758;T, T+, CMR;"48";"200";inst;"0.06";"0.06";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";889
"5818";"3478-94-2";Piperalin;"";Fongicides;0.0;0.0;"";"";"";"";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";890
"1709";"51-03-6";Piperonyl butoxyde;"";Insecticides;0.0;0.0;"";"";"";-1.058245675;"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";891
"5819";"24151-93-7";Piperophos;"";Herbicides;0.0;0.0;"";"";"";"";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";892
"1528";"23103-98-2";Pirimicarbe;"";Insecticides;0.0;0.0;"0.09";"66";"290";"2.797734398";T, T+, CMR;"26";"3000";stable;"0.175472";"0.175471806";Insecticide légumes;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";893
"5531";"30614-22-3";Pirimicarbe Desmethyl;"";Métabolites;0.0;0.0;"0.09";"";"";"";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";894
"5532";"27218-04-8";Pirimicarbe Formamido Desmethyl;"";Métabolites;0.0;0.0;"0.09";"";"";"";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";895
"5820";"21757-82-4";Plifenat;"";Insecticides;0.0;0.0;"";"";"";"";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";896
"7737";"9003-29-6";Polybutène;"";Fongicides;0.0;0.0;"";"";"";"";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";897
"0";"115-11-7";polyisobutene;"";Fongicides;0.0;0.0;"";"";"";"";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";898
"0";"8061-53-8";polymere carboxyl sulfone cationique;"";Régulateurs de croissance;0.0;0.0;"";"";"";"";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";899
"0";"1344-81-6";polysulfure de calcium;"";Fongicides;0.0;0.0;"";"";"";"";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";900
"1949";"51218-49-6";Pretilachlore;non autorisé;Herbicides;0.0;0.0;"";"";"";"1.528522562";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";901
"5488";"86209-51-0";Primisulfuron methyl;"";Herbicides;0.0;0.0;"";"";"";"";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";902
"5822";"27605-76-1";Probenazole;"";Fongicides;0.0;0.0;"";"";"";"";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";903
"1253";"67747-09-5";Prochloraz;"";Fongicides;0.0;0.0;"0.55";"346";"2225";"1.657178759";N Organique;"24";"34.4";stable;"0.577009";"0.576888447";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";904
"5667";"75747-77-2";Prochloraze manganese (4:1);non autorisé;Fongicides;0.0;0.0;"0.55";"";"";"";"";"";"";"";"";"";traitement des rouilles et septoriose céréales, cultures florales, lin;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";905
"1664";"32809-16-8";Procymidone;non autorisé;Fongicides;0.0;0.0;"0.9806";"224";"378";"3.343247078";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";906
"1889";"41198-08-7";Profenofos;non autorisé;Insecticides;0.0;0.0;"";"";"";"0.587773692";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";907
"5823";"26399-36-0";Profluralin;"";Herbicides;0.0;0.0;"";"";"";"";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";908
"5668";"127277-53-6";Prohexadione-calcium;"";Régulateurs de croissance;0.0;0.0;"120";"";"";"1.760338779";"";"49";"174";inst;"0.057063";"0.05759422";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";909
"1710";"2631-37-0";Promécarbe;non autorisé;Insecticides;0.0;0.0;"";"";"";"";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";910
"1711";"1610-18-0";Prométone;"";Herbicides;0.0;0.0;"";"";"";"";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";911
"1254";"7287-19-6";Prométryne;non autorisé;Herbicides;0.0;0.0;"";"";"";"2.254575079";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";912
"1712";"1918-16-7";Propachlore;non autorisé;Herbicides;0.0;0.0;"";"";"";"1.465677201";N Organique;"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";913
"6398";"24579-73-5";Propamocarb;"";Fongicides;0.0;0.0;"630";"";"";"";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";914
"2988";"25606-41-1";Propamocarbe hydrochloride;non autorisé;Fongicides;0.0;0.0;"630";"";"";"1.671917382";"";"5";"1005000";TS;"15.05";"15.05643403";Cultures légumières (peu utilisé) et EAJ;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";915
"1532";"709-98-8";Propanil;non autorisé;Herbicides;0.0;0.0;"0.2";"";"";"0.420821875";N Organique;"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";916
"6964";"7292-16-2";Propaphos;non autorisé;Insecticides;0.0;0.0;"";"";"";"";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";917
"1972";"111479-05-1";propaquizafop;"";Herbicides;0.0;0.0;"1.9";"";"";"1.092961791";N Organique;"50";"0.63";stable;"0.129229";"0.150565805";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";918
"1255";"2312-35-8";Propargite;"";Acaricides;0.0;0.0;"";"";"";"0.254645021";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";919
"1256";"139-40-2";Propazine;non autorisé;Herbicides;0.0;0.0;"";"";"";"";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";920
"5968";"7374-53-0";Propazine 2-hydroxy;"";Métabolites;0.0;0.0;"";"";"";"";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";921
"1533";"31218-83-4";Propétamphos;non autorisé;Insecticides;0.0;0.0;"";"";"";"1.927457802";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";922
"1534";"122-42-9";Prophame;non autorisé;Herbicides;0.0;0.0;"";"";"";"2.091922471";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";923
"1257";"60207-90-1";Propiconazole;"";Fongicides;0.0;0.0;"1.6";"108";"1086";"1.960566538";N Organique;"32";"150";stable;"0.136828";"0.122970121";Fongicide céréales;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";924
"2989";"12071-83-9";Propinebe;"";Fongicides;0.0;0.0;"1.5";"";"";"";N Organique;"";"";"";"0.136828";"0.122970121";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";925
"1535";"114-26-1";Propoxur;non autorisé;Insecticides;0.0;0.0;"";"";"";"";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";926
"5602";"181274-15-7";Propoxycarbazone-sodium;"";Herbicides;0.0;0.0;"0.45";"10";"29";"2.537602002";N Organique;"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";927
"6214";"2122-19-2";Propylene thiouree;"";Métabolites;0.0;0.0;"";"";"";"";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";928
"1414";"23950-58-5";Propyzamide;"";Herbicides;0.0;0.0;"8";"56";"840";"1.880562073";T, T+, CMR;"32";"9";TS;"1.20461";"0.75419797";Désherbant légumes;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";929
"7422";"189278-12-4";PROQUINAZID;"";Fongicides;0.0;0.0;"0.18";"";"";-0.181156625;T, T+, CMR;"50";"0.93";stable;"0.05";"0.05";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";930
"1092";"52888-80-9";Prosulfocarbe;"";Herbicides;0.0;0.0;"0.4";"10";"1693";"0.771343042";N Organique;"9";"13";TS;"3.991435";"4";Désherbant céréales et pommes de terre;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";931
"2534";"94125-34-5";Prosulfuron;"";Herbicides;0.0;0.0;"0.126";"16";"17";"3.334871797";N Organique;"22";"4000";TS;"0.015";"0.015";désherbant maïs;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";932
"5603";"178928-70-6";Prothioconazole;"";Fongicides;0.0;0.0;"13";"3";"1765";"0.359394109";N Organique;"20";"300";stable;"0.195323";"0.809321484";Fongicides céréales, colza;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";933
"5824";"34643-46-4";Prothiofos;"";Insecticides;0.0;0.0;"";"";"";"";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";934
"5604";"2275-18-5";Prothoate;non autorisé;Insecticides;0.0;0.0;"";"";"";"";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";935
"5416";"123312-89-0";Pymétrozine;non autorisé;Insecticides;0.0;0.0;"2.5";"";"";"0.743589136";N Organique;"31";"270";TS;"0.170087";"0.156583672";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";936
"5825";"24691-76-7";Pyracarbolid;"";Fongicides;0.0;0.0;"";"";"";"";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";937
"6611";"89784-60-1";Pyraclofos;"";Insecticides;0.0;0.0;"";"";"";"";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";938
"2576";"175013-18-0";Pyraclostrobine;non autorisé;Fongicides;0.0;0.0;"0.205";"";"";-0.062302199;T, T+, CMR;"35";"1.9";stable;"0.211685";"0.211178398";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";939
"5509";"129630-19-9";Pyraflufen-ethyl;"";Herbicides;0.0;0.0;"0.0115";"";"";"0.338845866";N Organique;"60";"0.082";inst;"0.020488";"0.020503891";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";940
"1258";"13457-18-6";Pyrazophos;non autorisé;Fongicides;0.0;0.0;"";"";"";"1.892996931";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";941
"6385";"98389-04-9";Pyrazosulfuron;"";Herbicides;0.0;0.0;"";"";"";"";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";942
"6386";"93697-74-6";Pyrazosulfuron-ethyl;"";Herbicides;0.0;0.0;"";"";"";"";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";943
"6530";"71561-11-0";Pyrazoxyfen;"";Herbicides;0.0;0.0;"";"";"";"";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";944
"2062";"8003-34-7";Pyrethrine;"";Insecticides;0.0;0.0;"0.086";"";"";"";N Organique;"53";"0.001";stable;"0.335971";"0.029895671";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";945
"5826";"88678-67-5";Pyributicarb;"";Herbicides;0.0;0.0;"";"";"";"";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";946
"1890";"96489-71-3";Pyridabène;"";Insecticides;0.0;0.0;"0.0047";"";"";-1.433952525;T, T+, CMR;"";"";"";"0.1";"0.1";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";947
"6358";"40020-01-7";Pyridafol;non autorisé;Métabolites;0.0;0.0;"";"";"";"";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";948
"5606";"119-12-0";Pyridaphenthion;non autorisé;Insecticides;0.0;0.0;"";"";"";"0.17825435";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";949
"1259";"55512-33-9";Pyridate;"";Herbicides;0.0;0.0;"2.8";"16";"90";"2.463337474";N Organique;"54";"1.49";inst;"0.83013";"0.899637613";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";950
"5827";"1086-02-8";Pyridinitril;"";Fongicides;0.0;0.0;"";"";"";"";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";951
"1663";"88283-41-4";Pyrifenox;non autorisé;Fongicides;0.0;0.0;"";"";"";"1.835508476";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";952
"5530";"135186-78-6";Pyriftalid;"";Herbicides;0.0;0.0;"";"";"";"";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";953
"1432";"53112-28-0";Pyriméthanil;"";Fongicides;0.0;0.0;"2";"34";"360";"2.210992283";N Organique;"30";"121";TS;"0.761407";"0.647692735";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";954
"6807";"27043-39-6";Pyrimidinamine;"";Métabolites;0.0;0.0;"0.096";"";"";"";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";955
"1260";"23505-41-1";Pyrimiphos-éthyl;"";Insecticides;0.0;0.0;"";"";"";"";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";956
"1261";"29232-93-7";Pyrimiphos-méthyl;"";Insecticides;0.0;0.0;"0.0021";"";"";"1.525206171";N Organique;"36";"10";TS;"0.032";"0.03182895";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";957
"5499";"95737-68-1";Pyriproxyfène;"";Insecticides;0.0;0.0;"1.2";"";"";-0.325823419;N Organique;"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";958
"5828";"57369-32-1";Pyroquilon;"";Fongicides;0.0;0.0;"";"";"";"";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";959
"7340";"422556-08-9";Pyroxsulam;"";Herbicides;0.0;0.0;"0.257";"10";"30";"2.522878745";N Organique;"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";960
"1891";"13593-03-8";Quinalphos;non autorisé;Insecticides;0.0;0.0;"";"";"";"1.102945588";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";961
"5607";"84087-01-4";Quinclorac;non autorisé;Herbicides;0.0;0.0;"";"";"";"6.105121579";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";962
"2087";"90717-03-6";Quinmerac;"";Herbicides;0.0;0.0;"316";"18";"86";"2.592767303";N Organique;"19";"223";stable;"0.232031";"0.213323626";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";963
"7723";"2797-51-5";Quinoclamine;"";Herbicides;0.0;0.0;"0.21";"";"";"1.40644549";N Organique;"41";"19.8";stable;"0.232031";"0.213323626";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";964
"2028";"124495-18-7";Quinoxyfen;"";Fongicides;0.0;0.0;"0.152";"";"";-0.70253114;N Organique;"";"";"";"0.144";"0.144407706";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";965
"1538";"82-68-8";Quintozène;non autorisé;Fongicides;0.0;0.0;"";"";"";"0.805764926";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";966
"2069";"76578-12-6";Quizalofop;non autorisé;Herbicides;0.0;0.0;"";"";"";"";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";967
"2070";"76578-14-8";Quizalofop éthyl;"";Herbicides;0.0;0.0;"";"";"";"";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";968
"6637";"100646-51-3";Quizalofop ethyl P;"";Herbicides;0.0;0.0;"2.1";"";"";"0.223028354";N Organique;"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";969
"2859";"10453-86-8";Resmethrine;non autorisé;Insecticides;0.0;0.0;"";"";"";"";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";970
"1892";"122931-48-0";Rimsulfuron;"";Herbicides;0.0;0.0;"0.009";"11";"47";"2.424260263";N Organique;"38";"7300";inst;"0.015";"0.015";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";971
"2029";"83-79-4";Roténone;non autorisé;Insecticides;0.0;0.0;"";"";"";"";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";972
"5829";"78-48-8";S,S,S-Tributylphosphorotrithioate;"";Régulateurs de croissance;0.0;0.0;"";"";"";"";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";973
"5608";"507-60-8";Scilliroside;non autorisé;Antiparasitaire;0.0;0.0;"";"";"";"";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";974
"1923";"7286-69-3";Sébuthylazine;"";Herbicides;0.0;0.0;"";"";"";"";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";975
"6101";"33124-61-7";Sebuthylazine 2-hydroxy;"";Métabolites;0.0;0.0;"";"";"";"";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";976
"5981";"37019-18-4";Sebutylazine desethyl;"";Métabolites;0.0;0.0;"";"";"";"";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";977
"1262";"26259-45-0";Secbuméton;non autorisé;Herbicides;0.0;0.0;"";"";"";"";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";978
"7724";"874967-67-6";Sedaxane;"";Fongicides;0.0;0.0;"6.2";"";"";"";N Organique;"";"";"";"0.249570187";"0.249570187";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";979
"0";"51542-52-0";sel de potassium de l'hydrazide maleique;"";Régulateurs de croissance;0.0;0.0;"";"";"";"";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";980
"1808";"74051-80-2";Séthoxydime;non autorisé;Herbicides;0.0;0.0;"";"";"";"1.397940009";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";981
"1893";"1982-49-6";Siduron;non autorisé;Herbicides;0.0;0.0;"";"";"";"2.932938527";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";982
"5609";"175217-20-6";Silthiopham;"";Fongicides;0.0;0.0;"47";"66";"250";"2.915018542";N Organique;"42";"0.0399";TS;"0.249570187";"0.249570187";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";983
"1539";"93-72-1";Silvex;non autorisé;Herbicides;0.0;0.0;"";"";"";"0.670515448";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";984
"1263";"122-34-9";Simazine;non autorisé;Herbicides;4.0;1.0;"1";"";"";"3.685812076";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";985
"1831";"2599-11-3";Simazine-hydroxy;"";Métabolites;0.0;0.0;"";"";"";"";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";986
"5477";"1014-70-6";Simétryne;"";Herbicides;0.0;0.0;"";"";"";"";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";987
"5556";"130561-48-7";Sintofen;"";Régulateurs de croissance;0.0;0.0;"";"";"";-0.803614741;"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";988
"2974";;S-Métolachlore;"";Herbicides;0.0;0.0;"6.7";"21";"226";"2.176229579";N Organique;"2";"480";TS;"1.50667";"1.48531272";Désherbant sélectif du maïs en prélevée;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";989
"7584";"13708-85-5";Sodium phosphite;"";Fongicides;0.0;0.0;"729";"";"";"";N minéral;"";"";"";"1.25";"1.25";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";990
"5537";;Somme des Hexachlorocyclohexanes;"";Insecticides;0.04;0.02;"";"";"";"";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";991
"6235";;Somme des metabolites des dithiocarbamates;"";Métabolites;0.0;0.0;"";"";"";"";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";992
"6613";;Somme du Fenvalerate RR et Esfenvalerate SS;"";Insecticides;0.0;0.0;"";"";"";"";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";993
"6614";;Somme du Fenvalerate RS et Esfenvalerate SR;"";Insecticides;0.0;0.0;"";"";"";"";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";994
"6947";;Somme parathion ethyl+methyl;"";Insecticides;0.0;0.0;"";"";"";"";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";995
"0";"24634-61-5";sorbate de potassium;"";Fongicides;0.0;0.0;"";"";"";"";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";996
"1819";"63705-05-5";Soufre;"";Fongicides;0.0;0.0;"1.1";"30";"1950";"1.048704966";"";"29";"0.001";stable;"7.732052";"9.927018243";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";997
"5610";"168316-95-8";Spinosad;"";Insecticides;0.0;0.0;"0.12";"";"";"";N Organique;"38";"235";TS;"0.068881";"0.045455905";Légumes et arboriculture;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";998
"7439";"131929-63-0";Spinosyne D;"";Insecticides;0.0;0.0;"";"";"";"";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";999
"7738";"283594-90-1";Spiromesifen;"";Insecticides;0.0;0.0;"";"";"";-0.6671901;"";"";"";"";"0.216";"0.216";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";1000
